timestamp,acceleration
40.587,0.018
40.613,0.017
40.672,0.018
40.73,0.017
40.754,0.018
40.796,0.016
40.821,0.018
40.828,0.017
40.922,0.018
40.926,0.017
41.005,0.018
41.03,0.017
41.088,0.018
41.101,0.017
41.188,0.018
41.195,0.017
41.237,0.018
41.295,0.017
41.339,0.018
41.376,0.017
41.438,0.018
41.463,0.017
41.522,0.018
41.535,0.017
41.596,0.017
41.621,0.018
41.646,0.017
41.673,0.018
41.715,0.017
41.77,0.018
41.821,0.018
41.862,0.017
41.896,0.017
41.901,0.018
41.989,0.018
41.995,0.017
42.106,0.018
42.113,0.017
42.129,0.017
42.156,0.018
42.215,0.017
42.237,0.018
42.348,0.017
42.355,0.018
42.389,0.018
42.396,0.017
42.47,0.018
42.512,0.017
42.53,0.017
42.556,0.018
42.646,0.017
42.655,0.018
42.689,0.018
42.747,0.017
42.762,0.017
42.837,0.018
42.863,0.017
42.888,0.018
42.93,0.017
42.937,0.018
43.02,0.018
43.079,0.017
43.12,0.018
43.13,0.017
43.165,0.017
43.22,0.018
43.247,0.016
43.32,0.018
43.33,0.016
43.37,0.018
43.412,0.017
43.421,0.018
43.497,0.017
43.502,0.018
43.589,0.018
43.612,0.017
43.687,0.018
43.713,0.017
43.754,0.018
43.797,0.017
43.822,0.018
43.879,0.017
43.964,0.016
43.97,0.018
43.996,0.017
44.005,0.018
44.097,0.017
44.106,0.018
44.189,0.018
44.212,0.017
44.22,0.018
44.23,0.017
44.339,0.018
44.363,0.016
44.4,0.017
44.455,0.018
44.463,0.017
44.488,0.018
44.605,0.018
44.613,0.017
44.656,0.018
44.662,0.017
44.73,0.016
44.755,0.018
44.788,0.018
44.846,0.017
44.864,0.017
44.87,0.018
44.946,0.016
44.989,0.018
45.029,0.017
45.059,0.018
45.131,0.017
45.139,0.018
45.195,0.017
45.239,0.018
45.271,0.018
45.346,0.016
45.38,0.017
45.405,0.018
45.488,0.018
45.497,0.017
45.538,0.018
45.545,0.017
45.604,0.018
45.629,0.017
45.672,0.018
45.697,0.016
45.78,0.017
45.789,0.018
45.888,0.018
45.913,0.017
45.913,0.017
45.972,0.018
46.038,0.018
46.069,0.017
46.094,0.018
46.129,0.017
46.171,0.018
46.21,0.017
46.271,0.018
46.312,0.017
46.372,0.018
46.379,0.017
46.406,0.018
46.446,0.016
46.488,0.018
46.552,0.017
46.573,0.018
46.596,0.017
46.657,0.018
46.659,0.017
46.747,0.017
46.789,0.018
46.855,0.018
46.866,0.017
46.912,0.017
46.955,0.018
46.979,0.017
47.005,0.018
47.088,0.018
47.115,0.017
47.155,0.018
47.196,0.017
47.245,0.017
47.272,0.018
47.287,0.018
47.33,0.017
47.404,0.018
47.431,0.017
47.463,0.017
47.472,0.018
47.54,0.018
47.608,0.017
47.612,0.017
47.622,0.018
47.745,0.017
47.772,0.018
47.779,0.017
47.806,0.018
47.88,0.016
47.923,0.018
47.963,0.017
48.007,0.018
48.023,0.018
48.046,0.016
48.113,0.017
48.155,0.018
48.229,0.017
48.256,0.018
48.281,0.017
48.338,0.018
48.347,0.017
48.405,0.018
48.43,0.017
48.472,0.018
48.512,0.017
48.537,0.018
48.597,0.017
48.606,0.018
48.689,0.018
48.713,0.017
48.753,0.018
48.796,0.017
48.847,0.017
48.889,0.018
48.913,0.017
48.972,0.018
49.004,0.018
49.015,0.017
49.089,0.018
49.096,0.017
49.18,0.017
49.206,0.018
49.238,0.018
49.246,0.017
49.351,0.016
49.388,0.018
49.406,0.018
49.413,0.017
49.482,0.017
49.537,0.018
49.58,0.017
49.61,0.018
49.638,0.018
49.647,0.017
49.72,0.018
49.746,0.017
49.806,0.018
49.829,0.017
49.914,0.017
49.941,0.018
49.997,0.017
50.021,0.018
50.105,0.018
50.113,0.017
50.132,0.017
50.14,0.018
50.214,0.016
50.24,0.018
50.299,0.017
50.322,0.018
50.408,0.017
50.437,0.018
50.48,0.017
50.506,0.018
50.522,0.018
50.53,0.016
50.604,0.018
50.614,0.017
50.707,0.018
50.715,0.017
50.771,0.018
50.812,0.017
50.871,0.018
50.895,0.016
50.971,0.018
50.976,0.017
51.039,0.018
51.08,0.017
51.122,0.018
51.131,0.017
51.171,0.018
51.214,0.017
51.249,0.017
51.255,0.018
51.331,0.017
51.404,0.018
51.43,0.017
51.489,0.018
51.531,0.017
51.539,0.018
51.589,0.018
51.647,0.017
51.671,0.018
51.697,0.016
51.756,0.018
51.798,0.017
51.822,0.018
51.863,0.017
51.913,0.017
51.94,0.018
51.997,0.016
52.043,0.018
52.072,0.018
52.08,0.017
52.147,0.017
52.155,0.018
52.287,0.018
52.297,0.016
52.374,0.018
52.38,0.017
52.38,0.016
52.406,0.018
52.463,0.017
52.54,0.018
52.557,0.018
52.564,0.016
52.647,0.016
52.673,0.018
52.707,0.018
52.715,0.017
52.798,0.017
52.822,0.018
52.89,0.018
52.931,0.017
52.974,0.018
53.013,0.017
53.04,0.018
53.081,0.017
53.147,0.017
53.173,0.018
53.207,0.018
53.265,0.017
53.272,0.018
53.296,0.017
53.356,0.018
53.429,0.017
53.447,0.017
53.455,0.018
53.514,0.017
53.589,0.018
53.614,0.017
53.639,0.018
53.705,0.018
53.732,0.017
53.755,0.018
53.781,0.016
53.85,0.017
53.889,0.018
53.94,0.018
53.948,0.017
54.03,0.017
54.04,0.018
54.105,0.018
54.145,0.017
54.206,0.018
54.232,0.017
54.256,0.018
54.266,0.017
54.337,0.018
54.364,0.017
54.422,0.018
54.465,0.017
54.489,0.018
54.514,0.017
54.573,0.018
54.598,0.017
54.648,0.016
54.723,0.018
54.739,0.018
54.765,0.016
54.815,0.017
54.857,0.018
54.931,0.017
54.94,0.018
55.013,0.017
55.04,0.018
55.107,0.018
55.114,0.017
55.148,0.017
55.19,0.018
55.272,0.018
55.28,0.017
55.339,0.018
55.365,0.017
55.398,0.017
55.405,0.018
55.465,0.017
55.523,0.018
55.553,0.018
55.565,0.017
55.631,0.017
55.64,0.018
55.722,0.018
55.761,0.017
55.805,0.018
55.832,0.017
55.913,0.017
55.924,0.018
55.955,0.018
55.998,0.017
56.019,0.018
56.046,0.017
56.133,0.017
56.172,0.018
56.206,0.018
56.231,0.017
56.281,0.017
56.323,0.018
56.406,0.018
56.415,0.017
56.43,0.017
56.438,0.018
56.519,0.018
56.565,0.016
56.632,0.017
56.641,0.018
56.725,0.018
56.731,0.017
56.772,0.018
56.797,0.017
56.872,0.018
56.881,0.017
56.915,0.017
56.923,0.018
57.014,0.016
57.057,0.018
57.132,0.016
57.14,0.018
57.157,0.018
57.2,0.017
57.231,0.017
57.292,0.018
57.331,0.016
57.391,0.018
57.424,0.018
57.465,0.017
57.524,0.018
57.547,0.017
57.599,0.017
57.625,0.018
57.654,0.017
57.656,0.018
57.73,0.017
57.738,0.018
57.831,0.016
57.872,0.018
57.913,0.017
57.94,0.018
57.966,0.017
58.007,0.018
58.058,0.018
58.115,0.017
58.158,0.018
58.165,0.016
58.215,0.017
58.24,0.018
58.281,0.017
58.323,0.018
58.363,0.017
58.439,0.018
58.481,0.017
58.523,0.018
